TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1569601301.151050;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601301.155900;1;07E8;0;8;8;0;0;0;03410D22FFFFFFFF
1569601301.171050;1;07DF;0;8;8;1;0;0;0201105555555555
1569601301.191050;1;07DF;0;8;8;1;0;0;0201115555555555
1569601301.195900;1;07E8;0;8;8;0;0;0;03411125FFFFFFFF
1569601301.211050;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601301.231050;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601301.235950;1;07E8;0;8;8;0;0;0;04411F010BFFFFFF
1569601301.291050;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601301.311050;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601301.316050;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601301.331050;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601301.336100;1;07E8;0;8;8;0;0;0;04410C14A8FFFFFF
1569601301.351050;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601301.355950;1;07E8;0;8;8;0;0;0;03410D22FFFFFFFF
1569601301.371050;1;07DF;0;8;8;1;0;0;0201105555555555
1569601301.391050;1;07DF;0;8;8;1;0;0;0201115555555555
1569601301.395950;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601301.411050;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601301.431050;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601301.436100;1;07E8;0;8;8;0;0;0;04411F010BFFFFFF
1569601301.491050;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601301.511100;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601301.516050;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601301.531050;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601301.536100;1;07E8;0;8;8;0;0;0;04410C147CFFFFFF
1569601301.551050;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601301.556100;1;07E8;0;8;8;0;0;0;03410D21FFFFFFFF
1569601301.571100;1;07DF;0;8;8;1;0;0;0201105555555555
1569601301.591050;1;07DF;0;8;8;1;0;0;0201115555555555
1569601301.595850;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601301.611100;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601301.631050;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601301.636150;1;07E8;0;8;8;0;0;0;04411F010CFFFFFF
1569601301.691050;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601301.711100;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601301.715850;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601301.731100;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601301.736100;1;07E8;0;8;8;0;0;0;04410C1450FFFFFF
1569601301.751050;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601301.755850;1;07E8;0;8;8;0;0;0;03410D21FFFFFFFF
1569601301.771100;1;07DF;0;8;8;1;0;0;0201105555555555
1569601301.791100;1;07DF;0;8;8;1;0;0;0201115555555555
1569601301.795850;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601301.811050;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601301.831100;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601301.836250;1;07E8;0;8;8;0;0;0;04411F010CFFFFFF
1569601301.891100;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601301.911050;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601301.916100;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601301.931100;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601301.936200;1;07E8;0;8;8;0;0;0;04410C141CFFFFFF
1569601301.951100;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601301.957050;1;07E8;0;8;8;0;0;0;03410D21FFFFFFFF
1569601301.971100;1;07DF;0;8;8;1;0;0;0201105555555555
1569601301.991100;1;07DF;0;8;8;1;0;0;0201115555555555
1569601301.996100;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601302.011100;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601302.031150;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601302.036200;1;07E8;0;8;8;0;0;0;04411F010CFFFFFF
1569601302.071150;1;07DF;0;8;8;1;0;0;0201055555555555
1569601302.075900;1;07E8;0;8;8;0;0;0;03410567FFFFFFFF
1569601302.091150;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601302.111100;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601302.116050;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601302.131150;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601302.136150;1;07E8;0;8;8;0;0;0;04410C13F0FFFFFF
1569601302.151100;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601302.156050;1;07E8;0;8;8;0;0;0;03410D21FFFFFFFF
1569601302.171150;1;07DF;0;8;8;1;0;0;0201105555555555
1569601302.191150;1;07DF;0;8;8;1;0;0;0201115555555555
1569601302.196150;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601302.211100;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601302.231150;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601302.236400;1;07E8;0;8;8;0;0;0;04411F010CFFFFFF
1569601302.291150;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601302.311150;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601302.316050;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601302.331150;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601302.336200;1;07E8;0;8;8;0;0;0;04410C13D0FFFFFF
1569601302.351150;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601302.355950;1;07E8;0;8;8;0;0;0;03410D20FFFFFFFF
1569601302.371100;1;07DF;0;8;8;1;0;0;0201105555555555
1569601302.391150;1;07DF;0;8;8;1;0;0;0201115555555555
1569601302.397450;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601302.411150;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601302.431150;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601302.436200;1;07E8;0;8;8;0;0;0;04411F010CFFFFFF
1569601302.491150;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601302.511150;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601302.516150;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601302.531150;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601302.536350;1;07E8;0;8;8;0;0;0;04410C1398FFFFFF
1569601302.551150;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601302.556150;1;07E8;0;8;8;0;0;0;03410D20FFFFFFFF
1569601302.571150;1;07DF;0;8;8;1;0;0;0201105555555555
1569601302.591150;1;07DF;0;8;8;1;0;0;0201115555555555
1569601302.595950;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601302.611150;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601302.631150;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601302.636200;1;07E8;0;8;8;0;0;0;04411F010DFFFFFF
1569601302.691150;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601302.711150;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601302.715950;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601302.731150;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601302.736200;1;07E8;0;8;8;0;0;0;04410C1358FFFFFF
1569601302.751150;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601302.755950;1;07E8;0;8;8;0;0;0;03410D20FFFFFFFF
1569601302.771150;1;07DF;0;8;8;1;0;0;0201105555555555
1569601302.791150;1;07DF;0;8;8;1;0;0;0201115555555555
1569601302.796000;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601302.811150;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601302.831150;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601302.836250;1;07E8;0;8;8;0;0;0;04411F010DFFFFFF
1569601302.891150;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601302.911150;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601302.916200;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601302.931150;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601302.936250;1;07E8;0;8;8;0;0;0;04410C131CFFFFFF
1569601302.951150;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601302.956100;1;07E8;0;8;8;0;0;0;03410D1FFFFFFFFF
1569601302.971150;1;07DF;0;8;8;1;0;0;0201105555555555
1569601302.991150;1;07DF;0;8;8;1;0;0;0201115555555555
1569601302.996200;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601303.011200;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601303.031200;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601303.036350;1;07E8;0;8;8;0;0;0;04411F010DFFFFFF
1569601303.071200;1;07DF;0;8;8;1;0;0;0201055555555555
1569601303.076350;1;07E8;0;8;8;0;0;0;03410567FFFFFFFF
1569601303.091200;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601303.111200;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601303.116250;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601303.131200;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601303.136400;1;07E8;0;8;8;0;0;0;04410C12F0FFFFFF
1569601303.151200;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601303.156050;1;07E8;0;8;8;0;0;0;03410D1FFFFFFFFF
1569601303.171200;1;07DF;0;8;8;1;0;0;0201105555555555
1569601303.191200;1;07DF;0;8;8;1;0;0;0201115555555555
1569601303.196100;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601303.211200;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601303.231200;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601303.236000;1;07E8;0;8;8;0;0;0;04411F010DFFFFFF
1569601303.291200;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601303.311200;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601303.316250;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601303.331200;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601303.336250;1;07E8;0;8;8;0;0;0;04410C12DCFFFFFF
1569601303.351200;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601303.356000;1;07E8;0;8;8;0;0;0;03410D1FFFFFFFFF
1569601303.371200;1;07DF;0;8;8;1;0;0;0201105555555555
1569601303.391200;1;07DF;0;8;8;1;0;0;0201115555555555
1569601303.396100;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601303.411200;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601303.431200;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601303.436350;1;07E8;0;8;8;0;0;0;04411F010DFFFFFF
1569601303.491200;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601303.511200;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601303.516150;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601303.531200;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601303.536300;1;07E8;0;8;8;0;0;0;04410C1290FFFFFF
1569601303.551200;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601303.556050;1;07E8;0;8;8;0;0;0;03410D1EFFFFFFFF
1569601303.571250;1;07DF;0;8;8;1;0;0;0201105555555555
1569601303.591200;1;07DF;0;8;8;1;0;0;0201115555555555
1569601303.596050;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601303.611250;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601303.631250;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601303.636450;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601303.691250;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601303.711250;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601303.716050;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601303.731250;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601303.736300;1;07E8;0;8;8;0;0;0;04410C1278FFFFFF
1569601303.751250;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601303.756050;1;07E8;0;8;8;0;0;0;03410D1EFFFFFFFF
1569601303.771250;1;07DF;0;8;8;1;0;0;0201105555555555
1569601303.791250;1;07DF;0;8;8;1;0;0;0201115555555555
1569601303.796050;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601303.811300;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601303.831250;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601303.836350;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601303.891300;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601303.911300;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601303.916300;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601303.931250;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601303.936350;1;07E8;0;8;8;0;0;0;04410C1264FFFFFF
1569601303.951300;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601303.956250;1;07E8;0;8;8;0;0;0;03410D1EFFFFFFFF
1569601303.971300;1;07DF;0;8;8;1;0;0;0201105555555555
1569601303.991300;1;07DF;0;8;8;1;0;0;0201115555555555
1569601303.996050;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601304.011300;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601304.031350;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601304.037150;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601304.051350;1;07DF;0;8;8;1;0;0;02012F5555555555
1569601304.071350;1;07DF;0;8;8;1;0;0;0201055555555555
1569601304.076100;1;07E8;0;8;8;0;0;0;03410567FFFFFFFF
1569601304.091350;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601304.111350;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601304.116250;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601304.131350;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601304.136100;1;07E8;0;8;8;0;0;0;04410C124CFFFFFF
1569601304.151350;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601304.156350;1;07E8;0;8;8;0;0;0;03410D1EFFFFFFFF
1569601304.171350;1;07DF;0;8;8;1;0;0;0201105555555555
1569601304.191400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601304.196300;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601304.211350;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601304.231400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601304.236350;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601304.291400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601304.311350;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601304.316750;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601304.331400;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601304.337450;1;07E8;0;8;8;0;0;0;04410C1238FFFFFF
1569601304.351400;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601304.356150;1;07E8;0;8;8;0;0;0;03410D1EFFFFFFFF
1569601304.371400;1;07DF;0;8;8;1;0;0;0201105555555555
1569601304.391400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601304.396100;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601304.411400;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601304.431400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601304.437250;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601304.491400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601304.511400;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601304.517100;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601304.531400;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601304.537400;1;07E8;0;8;8;0;0;0;04410C121CFFFFFF
1569601304.551400;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601304.556150;1;07E8;0;8;8;0;0;0;03410D1DFFFFFFFF
1569601304.571400;1;07DF;0;8;8;1;0;0;0201105555555555
1569601304.591450;1;07DF;0;8;8;1;0;0;0201115555555555
1569601304.596450;1;07E8;0;8;8;0;0;0;03411123FFFFFFFF
1569601304.611400;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601304.631450;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601304.637350;1;07E8;0;8;8;0;0;0;04411F010EFFFFFF
1569601304.691450;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601304.711450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601304.716150;1;07E8;0;8;8;0;0;0;03410B1FFFFFFFFF
1569601304.731450;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601304.737300;1;07E8;0;8;8;0;0;0;04410C10C0FFFFFF
1569601304.751450;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601304.756650;1;07E8;0;8;8;0;0;0;03410D1DFFFFFFFF
1569601304.771450;1;07DF;0;8;8;1;0;0;0201105555555555
1569601304.791450;1;07DF;0;8;8;1;0;0;0201115555555555
1569601304.797050;1;07E8;0;8;8;0;0;0;03411126FFFFFFFF
1569601304.811450;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601304.831500;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601304.837150;1;07E8;0;8;8;0;0;0;04411F010FFFFFFF
1569601304.891500;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601304.911450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601304.916900;1;07E8;0;8;8;0;0;0;03410B22FFFFFFFF
1569601304.931500;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601304.937600;1;07E8;0;8;8;0;0;0;04410C1130FFFFFF
1569601304.951500;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601304.956800;1;07E8;0;8;8;0;0;0;03410D1DFFFFFFFF
1569601304.971500;1;07DF;0;8;8;1;0;0;0201105555555555
1569601304.991500;1;07DF;0;8;8;1;0;0;0201115555555555
1569601304.996400;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601305.011550;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601305.031500;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601305.037250;1;07E8;0;8;8;0;0;0;04411F010FFFFFFF
1569601305.071550;1;07DF;0;8;8;1;0;0;0201055555555555
1569601305.076200;1;07E8;0;8;8;0;0;0;03410567FFFFFFFF
1569601305.091550;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601305.111550;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601305.116200;1;07E8;0;8;8;0;0;0;03410B21FFFFFFFF
1569601305.131550;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601305.137750;1;07E8;0;8;8;0;0;0;04410C1158FFFFFF
1569601305.151550;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601305.156700;1;07E8;0;8;8;0;0;0;03410D1DFFFFFFFF
1569601305.171550;1;07DF;0;8;8;1;0;0;0201105555555555
1569601305.191550;1;07DF;0;8;8;1;0;0;0201115555555555
1569601305.197100;1;07E8;0;8;8;0;0;0;03411121FFFFFFFF
1569601305.211550;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601305.231550;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601305.236200;1;07E8;0;8;8;0;0;0;04411F010FFFFFFF
1569601305.291350;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601305.311350;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601305.316400;1;07E8;0;8;8;0;0;0;03410B1EFFFFFFFF
1569601305.331350;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601305.337500;1;07E8;0;8;8;0;0;0;04410C108CFFFFFF
1569601305.351350;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601305.356300;1;07E8;0;8;8;0;0;0;03410D1DFFFFFFFF
1569601305.371350;1;07DF;0;8;8;1;0;0;0201105555555555
1569601305.391350;1;07DF;0;8;8;1;0;0;0201115555555555
1569601305.396250;1;07E8;0;8;8;0;0;0;03411121FFFFFFFF
1569601305.411350;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601305.431350;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601305.437550;1;07E8;0;8;8;0;0;0;04411F010FFFFFFF
1569601305.491350;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601305.511350;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601305.516350;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601305.531350;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601305.536450;1;07E8;0;8;8;0;0;0;04410C0F70FFFFFF
1569601305.551350;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601305.556250;1;07E8;0;8;8;0;0;0;03410D1CFFFFFFFF
1569601305.571350;1;07DF;0;8;8;1;0;0;0201105555555555
1569601305.591350;1;07DF;0;8;8;1;0;0;0201115555555555
1569601305.596350;1;07E8;0;8;8;0;0;0;03411121FFFFFFFF
1569601305.611350;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601305.631400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601305.637300;1;07E8;0;8;8;0;0;0;04411F010FFFFFFF
1569601305.691400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601305.711350;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601305.716250;1;07E8;0;8;8;0;0;0;03410B1DFFFFFFFF
1569601305.731350;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601305.736500;1;07E8;0;8;8;0;0;0;04410C0EB0FFFFFF
1569601305.751350;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601305.756250;1;07E8;0;8;8;0;0;0;03410D1CFFFFFFFF
1569601305.771350;1;07DF;0;8;8;1;0;0;0201105555555555
1569601305.791400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601305.796250;1;07E8;0;8;8;0;0;0;03411123FFFFFFFF
1569601305.811350;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601305.831400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601305.837350;1;07E8;0;8;8;0;0;0;04411F0110FFFFFF
1569601305.891400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601305.911400;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601305.917000;1;07E8;0;8;8;0;0;0;03410B1FFFFFFFFF
1569601305.931350;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601305.937850;1;07E8;0;8;8;0;0;0;04410C0E5CFFFFFF
1569601305.951400;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601305.956400;1;07E8;0;8;8;0;0;0;03410D1BFFFFFFFF
1569601305.971350;1;07DF;0;8;8;1;0;0;0201105555555555
1569601305.991400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601305.997400;1;07E8;0;8;8;0;0;0;03411123FFFFFFFF
1569601306.011400;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601306.031400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601306.037550;1;07E8;0;8;8;0;0;0;04411F0110FFFFFF
1569601306.071400;1;07DF;0;8;8;1;0;0;0201055555555555
1569601306.076300;1;07E8;0;8;8;0;0;0;03410567FFFFFFFF
1569601306.091400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601306.111400;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601306.116400;1;07E8;0;8;8;0;0;0;03410B21FFFFFFFF
1569601306.131400;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601306.137750;1;07E8;0;8;8;0;0;0;04410C0E18FFFFFF
1569601306.151450;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601306.156350;1;07E8;0;8;8;0;0;0;03410D1BFFFFFFFF
1569601306.171400;1;07DF;0;8;8;1;0;0;0201105555555555
1569601306.191400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601306.196450;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601306.211450;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601306.231400;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601306.237650;1;07E8;0;8;8;0;0;0;04411F0110FFFFFF
1569601306.291400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601306.311450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601306.316450;1;07E8;0;8;8;0;0;0;03410B23FFFFFFFF
1569601306.331400;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601306.337650;1;07E8;0;8;8;0;0;0;04410C0E38FFFFFF
1569601306.351400;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601306.356300;1;07E8;0;8;8;0;0;0;03410D1AFFFFFFFF
1569601306.371450;1;07DF;0;8;8;1;0;0;0201105555555555
1569601306.391400;1;07DF;0;8;8;1;0;0;0201115555555555
1569601306.396350;1;07E8;0;8;8;0;0;0;03411124FFFFFFFF
1569601306.411450;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601306.431450;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601306.437350;1;07E8;0;8;8;0;0;0;04411F0110FFFFFF
1569601306.491400;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601306.511450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601306.517300;1;07E8;0;8;8;0;0;0;03410B24FFFFFFFF
1569601306.531450;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601306.537900;1;07E8;0;8;8;0;0;0;04410C0E6CFFFFFF
1569601306.551400;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601306.557050;1;07E8;0;8;8;0;0;0;03410D19FFFFFFFF
1569601306.571450;1;07DF;0;8;8;1;0;0;0201105555555555
1569601306.591450;1;07DF;0;8;8;1;0;0;0201115555555555
1569601306.596350;1;07E8;0;8;8;0;0;0;03411123FFFFFFFF
1569601306.611400;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601306.631450;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601306.637350;1;07E8;0;8;8;0;0;0;04411F0110FFFFFF
1569601306.691450;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601306.711450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601306.716400;1;07E8;0;8;8;0;0;0;03410B23FFFFFFFF
1569601306.731450;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601306.737900;1;07E8;0;8;8;0;0;0;04410C0E28FFFFFF
1569601306.751450;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601306.757000;1;07E8;0;8;8;0;0;0;03410D18FFFFFFFF
1569601306.771450;1;07DF;0;8;8;1;0;0;0201105555555555
1569601306.791450;1;07DF;0;8;8;1;0;0;0201115555555555
1569601306.797600;1;07E8;0;8;8;0;0;0;03411122FFFFFFFF
1569601306.811450;1;07DF;0;8;8;1;0;0;02015E5555555555
1569601306.831450;1;07DF;0;8;8;1;0;0;02011F5555555555
1569601306.837450;1;07E8;0;8;8;0;0;0;04411F0111FFFFFF
1569601306.891450;1;07DF;0;8;8;1;0;0;02010A5555555555
1569601306.911450;1;07DF;0;8;8;1;0;0;02010B5555555555
1569601306.917100;1;07E8;0;8;8;0;0;0;03410B22FFFFFFFF
1569601306.931450;1;07DF;0;8;8;1;0;0;02010C5555555555
1569601306.937600;1;07E8;0;8;8;0;0;0;04410C0DF4FFFFFF
1569601306.951450;1;07DF;0;8;8;1;0;0;02010D5555555555
1569601306.956350;1;07E8;0;8;8;0;0;0;03410D17FFFFFFFF
1569601306.971450;1;07DF;0;8;8;1;0;0;0201105555555555
